path,layer,extension,line_count,size_bytes,work_package
sqlserver/warehouse/facts/Fact.Stock Holding.Extensions.sql,sqlserver-dw,sql,87,4256,WP06_dw_facts_aggregates
sqlserver/warehouse/facts/Fact.Supplier Ledger.sql,sqlserver-dw,sql,181,9948,WP06_dw_facts_aggregates
sqlserver/warehouse/facts/Fact.Transaction.Extensions.sql,sqlserver-dw,sql,101,4695,WP06_dw_facts_aggregates
sqlserver/warehouse/facts/Fact.Web Session.sql,sqlserver-dw,sql,91,4920,WP06_dw_facts_aggregates
ssis/00_orchestration/Master_Customer_Sync.dtsx,ssis,dtsx,2143,106605,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Daily_ETL.dtsx,ssis,dtsx,9380,457386,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_File_Ingestion.dtsx,ssis,dtsx,1507,73797,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Finance_Close.dtsx,ssis,dtsx,1498,73627,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Hourly_Incremental.dtsx,ssis,dtsx,1963,94528,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Intraday_Inventory.dtsx,ssis,dtsx,1700,83851,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Month_End.dtsx,ssis,dtsx,1882,93751,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Weekly_Maintenance.dtsx,ssis,dtsx,1329,64586,WP10_ssis_domain_orchestration
ssis/00_orchestration/Master_Weekly_Reference_Load.dtsx,ssis,dtsx,1606,78805,WP10_ssis_domain_orchestration
ssis/00_orchestration/Project.params,ssis,params,265,14815,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Archive_Files.conmgr,ssis,conmgr,12,527,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_DW_Destination_DB.conmgr,ssis,conmgr,12,1031,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Inbound_Files.conmgr,ssis,conmgr,12,517,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Oracle_ERP.conmgr,ssis,conmgr,12,816,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Orchestration.dtproj,ssis,dtproj,453,27928,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Reject_Files.conmgr,ssis,conmgr,12,512,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Source_DB.conmgr,ssis,conmgr,12,1020,WP10_ssis_domain_orchestration
ssis/00_orchestration/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP10_ssis_domain_orchestration
ssis/00_orchestration/build_orchestration_packages.py,ssis,py,1111,55368,WP10_ssis_domain_orchestration
ssis/01_oracle_extract/EXT_ORA_ApAging.dtsx,ssis,dtsx,590,56956,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ApInvoiceHdr.dtsx,ssis,dtsx,800,98623,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ApInvoiceLine.dtsx,ssis,dtsx,722,80985,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ApPayment.dtsx,ssis,dtsx,751,87732,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ApPaymentApply.dtsx,ssis,dtsx,691,77106,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_CodeTranslation.dtsx,ssis,dtsx,579,52915,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_CostCenter.dtsx,ssis,dtsx,627,60638,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_Currency.dtsx,ssis,dtsx,559,47967,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_CustomerAddress.dtsx,ssis,dtsx,796,90397,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_CustomerMaster.dtsx,ssis,dtsx,1060,142891,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_FxRateDaily.dtsx,ssis,dtsx,742,65649,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_Geography.dtsx,ssis,dtsx,656,70278,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_GlJournalLine.dtsx,ssis,dtsx,791,95069,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_PaymentTerms.dtsx,ssis,dtsx,586,54389,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ProductHierarchy.dtsx,ssis,dtsx,576,55172,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ProductMaster.dtsx,ssis,dtsx,924,113567,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_PurchaseOrderHdr.dtsx,ssis,dtsx,763,95739,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_PurchaseOrderLine.dtsx,ssis,dtsx,750,87557,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_ReceiptLine.dtsx,ssis,dtsx,749,88911,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_SupplierMaster.dtsx,ssis,dtsx,754,91365,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_TaxRate.dtsx,ssis,dtsx,634,56964,WP07_ssis_extracts
ssis/01_oracle_extract/EXT_ORA_VendorContract.dtsx,ssis,dtsx,620,65773,WP07_ssis_extracts
ssis/01_oracle_extract/Project.params,ssis,params,265,14815,WP07_ssis_extracts
ssis/01_oracle_extract/WWI_Extract_Oracle.dtproj,ssis,dtproj,526,33784,WP07_ssis_extracts
ssis/01_oracle_extract/WWI_Oracle_ERP.conmgr,ssis,conmgr,12,816,WP07_ssis_extracts
ssis/01_oracle_extract/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP07_ssis_extracts
ssis/01_oracle_extract/generate_oracle_extracts.py,ssis,py,2445,89122,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Cities.dtsx,ssis,dtsx,650,68777,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_CreditNotes.dtsx,ssis,dtsx,714,82300,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_CustomerSegments.dtsx,ssis,dtsx,644,67934,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_CustomerTransactions.dtsx,ssis,dtsx,737,85122,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_InvoiceLines.dtsx,ssis,dtsx,719,75647,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Invoices.dtsx,ssis,dtsx,806,96203,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_LoyaltyLedger.dtsx,ssis,dtsx,676,65364,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_OrderLines.dtsx,ssis,dtsx,737,78498,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Orders.dtsx,ssis,dtsx,966,106839,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_PaymentMethods.dtsx,ssis,dtsx,577,53113,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_People.dtsx,ssis,dtsx,590,54858,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Promotions.dtsx,ssis,dtsx,610,60825,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Returns.dtsx,ssis,dtsx,750,87916,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_SalesTerritories.dtsx,ssis,dtsx,602,60859,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_ShipmentLines.dtsx,ssis,dtsx,701,70315,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_Shipments.dtsx,ssis,dtsx,786,91971,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_StockItems.dtsx,ssis,dtsx,944,118887,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_StockMovements.dtsx,ssis,dtsx,820,99851,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_StockTransfers.dtsx,ssis,dtsx,701,77118,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_SupplierTransactions.dtsx,ssis,dtsx,706,83490,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_TransactionTypes.dtsx,ssis,dtsx,589,51890,WP07_ssis_extracts
ssis/02_sqlserver_extract/EXT_SQL_WebSessions.dtsx,ssis,dtsx,705,70632,WP07_ssis_extracts
ssis/02_sqlserver_extract/Project.params,ssis,params,265,14815,WP07_ssis_extracts
ssis/02_sqlserver_extract/WWI_Extract_SqlServer.dtproj,ssis,dtproj,526,33788,WP07_ssis_extracts
ssis/02_sqlserver_extract/WWI_Source_DB.conmgr,ssis,conmgr,12,1020,WP07_ssis_extracts
ssis/02_sqlserver_extract/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP07_ssis_extracts
ssis/02_sqlserver_extract/generate_sqlserver_extracts.py,ssis,py,2393,86406,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_CarrierScan.dtsx,ssis,dtsx,1153,122511,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_FxOverride.dtsx,ssis,dtsx,1279,159423,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_PartnerSales_APAC.dtsx,ssis,dtsx,1176,146621,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_PartnerSales_EU.dtsx,ssis,dtsx,1217,156063,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_PartnerSales_NA.dtsx,ssis,dtsx,1274,168172,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_QuarantineMalformed.dtsx,ssis,dtsx,958,78462,WP07_ssis_extracts
ssis/03_file_ingestion/ING_FILE_SupplierCatalog.dtsx,ssis,dtsx,1244,163674,WP07_ssis_extracts
ssis/03_file_ingestion/Project.params,ssis,params,265,14815,WP07_ssis_extracts
ssis/03_file_ingestion/WWI_Archive_Files.conmgr,ssis,conmgr,12,527,WP07_ssis_extracts
ssis/03_file_ingestion/WWI_Inbound_Files.conmgr,ssis,conmgr,12,517,WP07_ssis_extracts
ssis/03_file_ingestion/WWI_Ingest_Files.dtproj,ssis,dtproj,277,16501,WP07_ssis_extracts
ssis/03_file_ingestion/WWI_Reject_Files.conmgr,ssis,conmgr,12,512,WP07_ssis_extracts
ssis/03_file_ingestion/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP07_ssis_extracts
ssis/03_file_ingestion/generate_file_ingestion.py,ssis,py,1295,50202,WP07_ssis_extracts
ssis/04_staging/Project.params,ssis,params,265,14815,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_ApInvoice.dtsx,ssis,dtsx,1513,238209,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_CostCenter.dtsx,ssis,dtsx,856,105781,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Currency.dtsx,ssis,dtsx,1049,116165,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Customer.dtsx,ssis,dtsx,1094,172627,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_CustomerAddress.dtsx,ssis,dtsx,1746,287946,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Employee.dtsx,ssis,dtsx,1025,110495,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Geography.dtsx,ssis,dtsx,879,113137,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_GlJournal.dtsx,ssis,dtsx,1028,151184,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_LoyaltyLedger.dtsx,ssis,dtsx,811,77237,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Order.dtsx,ssis,dtsx,1193,156427,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_PartnerSale.dtsx,ssis,dtsx,1107,160206,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Payment.dtsx,ssis,dtsx,1005,135865,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Product.dtsx,ssis,dtsx,989,146599,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_PromotionAndTerritory.dtsx,ssis,dtsx,1016,110178,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_PurchaseOrder.dtsx,ssis,dtsx,1550,246117,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_ReturnAndCredit.dtsx,ssis,dtsx,1120,134476,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Sale.dtsx,ssis,dtsx,1152,145310,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Shipment.dtsx,ssis,dtsx,981,110425,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_StockItem.dtsx,ssis,dtsx,864,112369,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_StockMovement.dtsx,ssis,dtsx,842,96782,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_Supplier.dtsx,ssis,dtsx,990,126119,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_TaxAndTerms.dtsx,ssis,dtsx,1145,154441,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_VendorContract.dtsx,ssis,dtsx,947,137262,WP08_ssis_staging_quality
ssis/04_staging/STG_Load_WebSession.dtsx,ssis,dtsx,878,105185,WP08_ssis_staging_quality
ssis/04_staging/STG_Work_CustomerDedup.dtsx,ssis,dtsx,1124,137108,WP08_ssis_staging_quality
ssis/04_staging/STG_Work_InventoryPosition.dtsx,ssis,dtsx,876,95218,WP08_ssis_staging_quality
ssis/04_staging/STG_Work_PaymentMatch.dtsx,ssis,dtsx,799,91285,WP08_ssis_staging_quality
ssis/04_staging/STG_Work_ProductCrosswalk.dtsx,ssis,dtsx,1032,113526,WP08_ssis_staging_quality
ssis/04_staging/WWI_Inbound_Files.conmgr,ssis,conmgr,12,517,WP08_ssis_staging_quality
ssis/04_staging/WWI_Oracle_ERP.conmgr,ssis,conmgr,12,816,WP08_ssis_staging_quality
ssis/04_staging/WWI_Source_DB.conmgr,ssis,conmgr,12,1020,WP08_ssis_staging_quality
ssis/04_staging/WWI_Staging.dtproj,ssis,dtproj,683,44330,WP08_ssis_staging_quality
ssis/04_staging/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP08_ssis_staging_quality
ssis/04_staging/build_staging_packages.py,ssis,py,2565,155992,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Customer_Screen.dtsx,ssis,dtsx,1047,127477,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_File_Screen.dtsx,ssis,dtsx,947,102786,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_InvoiceLine_Screen.dtsx,ssis,dtsx,1049,128093,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_OrderLine_Screen.dtsx,ssis,dtsx,999,109416,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Payment_Screen.dtsx,ssis,dtsx,830,66672,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Referential_Screen.dtsx,ssis,dtsx,1112,112898,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Reject_Reprocess.dtsx,ssis,dtsx,843,82210,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Rule_Engine.dtsx,ssis,dtsx,815,64280,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Supplier_Screen.dtsx,ssis,dtsx,921,77313,WP08_ssis_staging_quality
ssis/05_data_quality/DQ_Threshold_Gate.dtsx,ssis,dtsx,973,87017,WP08_ssis_staging_quality
ssis/05_data_quality/Project.params,ssis,params,265,14815,WP08_ssis_staging_quality
ssis/05_data_quality/WWI_DataQuality.dtproj,ssis,dtproj,382,23339,WP08_ssis_staging_quality
ssis/05_data_quality/WWI_Oracle_ERP.conmgr,ssis,conmgr,12,816,WP08_ssis_staging_quality
ssis/05_data_quality/WWI_Source_DB.conmgr,ssis,conmgr,12,1020,WP08_ssis_staging_quality
ssis/05_data_quality/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP08_ssis_staging_quality
ssis/05_data_quality/build_quality_packages.py,ssis,py,1043,57204,WP08_ssis_staging_quality
ssis/06_reference_data/Project.params,ssis,params,265,14815,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_Carrier.dtsx,ssis,dtsx,708,64921,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_CodeTranslation.dtsx,ssis,dtsx,889,88132,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_CostCenter.dtsx,ssis,dtsx,858,93783,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_Currency.dtsx,ssis,dtsx,828,92513,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_DateDimension.dtsx,ssis,dtsx,756,83742,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_Geography.dtsx,ssis,dtsx,983,123916,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_LoyaltyTier.dtsx,ssis,dtsx,708,67509,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_PaymentMethod.dtsx,ssis,dtsx,698,65469,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_PaymentTerms.dtsx,ssis,dtsx,728,72397,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_ReturnReason.dtsx,ssis,dtsx,799,81323,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_SalesChannel.dtsx,ssis,dtsx,698,64612,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_TransactionType.dtsx,ssis,dtsx,940,98418,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_UnknownMembers.dtsx,ssis,dtsx,706,59442,WP08_ssis_staging_quality
ssis/06_reference_data/REF_Load_WarehouseSite.dtsx,ssis,dtsx,867,106879,WP08_ssis_staging_quality
ssis/06_reference_data/WWI_DW_Destination_DB.conmgr,ssis,conmgr,12,1031,WP08_ssis_staging_quality
ssis/06_reference_data/WWI_ReferenceData.dtproj,ssis,dtproj,446,27974,WP08_ssis_staging_quality
ssis/06_reference_data/WWI_Source_DB.conmgr,ssis,conmgr,12,1020,WP08_ssis_staging_quality
ssis/06_reference_data/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP08_ssis_staging_quality
ssis/06_reference_data/build_reference_packages.py,ssis,py,1113,61210,WP08_ssis_staging_quality
ssis/07_dimensions/DIM_APAC_Load_Customer.dtsx,ssis,dtsx,1150,177716,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_EU_Load_Customer.dtsx,ssis,dtsx,1283,201877,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_City.dtsx,ssis,dtsx,1071,145536,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_CustomerCategory.dtsx,ssis,dtsx,748,72361,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_CustomerSegment.dtsx,ssis,dtsx,823,96680,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_Employee.dtsx,ssis,dtsx,938,112531,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_ProductCategory.dtsx,ssis,dtsx,811,84907,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_Promotion.dtsx,ssis,dtsx,978,126959,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_SalesTerritory.dtsx,ssis,dtsx,766,75195,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_Salesperson.dtsx,ssis,dtsx,1001,128316,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_StockItem.dtsx,ssis,dtsx,1129,166864,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_Supplier.dtsx,ssis,dtsx,1045,139310,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Load_VendorContract.dtsx,ssis,dtsx,995,136280,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_NA_Load_Customer.dtsx,ssis,dtsx,1174,174063,WP09_ssis_dimensions_facts
ssis/07_dimensions/DIM_Rekey_LateArriving.dtsx,ssis,dtsx,1042,109731,WP09_ssis_dimensions_facts
ssis/07_dimensions/Project.params,ssis,params,265,14815,WP09_ssis_dimensions_facts
ssis/07_dimensions/WWI_DW_Destination_DB.conmgr,ssis,conmgr,12,1031,WP09_ssis_dimensions_facts
ssis/07_dimensions/WWI_Dimensions.dtproj,ssis,dtproj,414,26007,WP09_ssis_dimensions_facts
ssis/07_dimensions/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP09_ssis_dimensions_facts
ssis/07_dimensions/build_dimension_packages.py,ssis,py,2284,100501,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_APAC_Load_Sale.dtsx,ssis,dtsx,1563,256401,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Apply_Corrections.dtsx,ssis,dtsx,1097,119054,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Dedup_Sale.dtsx,ssis,dtsx,859,76490,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_EU_Load_Sale.dtsx,ssis,dtsx,1677,265809,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_CreditNote.dtsx,ssis,dtsx,1068,137415,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_CustomerTransaction.dtsx,ssis,dtsx,1037,129965,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_DailyInventorySnapshot.dtsx,ssis,dtsx,941,100110,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_DailySalesSnapshot.dtsx,ssis,dtsx,933,106760,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_GLPosting.dtsx,ssis,dtsx,1112,141985,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_LoyaltyPoints.dtsx,ssis,dtsx,1083,141627,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Movement.dtsx,ssis,dtsx,1073,134326,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Order.dtsx,ssis,dtsx,1387,205449,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_OrderFulfilment.dtsx,ssis,dtsx,1234,163220,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Payment.dtsx,ssis,dtsx,1300,165926,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Purchase.dtsx,ssis,dtsx,1302,182068,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_PurchaseReceipt.dtsx,ssis,dtsx,1311,182694,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Return.dtsx,ssis,dtsx,1167,156442,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Shipment.dtsx,ssis,dtsx,1231,161695,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_StockHolding.dtsx,ssis,dtsx,961,119200,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_SupplierPayment.dtsx,ssis,dtsx,1194,177693,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_SupplierTransaction.dtsx,ssis,dtsx,1078,148450,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_Transaction.dtsx,ssis,dtsx,1042,137609,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_Load_WebSession.dtsx,ssis,dtsx,1145,149375,WP09_ssis_dimensions_facts
ssis/08_facts/FACT_NA_Load_Sale.dtsx,ssis,dtsx,1579,245177,WP09_ssis_dimensions_facts
ssis/08_facts/Project.params,ssis,params,265,14815,WP09_ssis_dimensions_facts
ssis/08_facts/WWI_DW_Destination_DB.conmgr,ssis,conmgr,12,1031,WP09_ssis_dimensions_facts
ssis/08_facts/WWI_Facts.dtproj,ssis,dtproj,558,36126,WP09_ssis_dimensions_facts
ssis/08_facts/WWI_Staging_DB.conmgr,ssis,conmgr,12,1063,WP09_ssis_dimensions_facts
ssis/08_facts/build_fact_packages.py,ssis,py,3156,153235,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Publish_ReportingLayer.dtsx,ssis,dtsx,730,38231,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_Customer360.dtsx,ssis,dtsx,1009,133681,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_CustomerRolling12Month.dtsx,ssis,dtsx,896,102713,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_DailyInventoryHealth.dtsx,ssis,dtsx,884,99415,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_DailySalesSummary.dtsx,ssis,dtsx,883,101150,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_DeliveryPerformanceSummary.dtsx,ssis,dtsx,908,108079,WP09_ssis_dimensions_facts
ssis/09_aggregates/AGG_Refresh_FinanceCloseSummary.dtsx,ssis,dtsx,898,101198,WP09_ssis_dimensions_facts
